measure,location,sex,age,cause,metric,year,val,upper,lower,colour
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Depressive disorders,Rate,2008,751.2970308188629,1013.4046842052608,531.4871567993057,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Depressive disorders,Rate,2008,620.5109609256741,839.0007196401523,438.3391838239355,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Ischaemic heart disease,Rate,2004,3922.5168749782256,4132.123178222139,3745.724806529112,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Ischaemic heart disease,Rate,2004,2517.24081949027,2655.7991805563597,2377.85037580623,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Ischaemic heart disease,Rate,2004,3215.7172228969134,3358.99334572509,3096.70058819647,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Stroke,Rate,2004,2579.1380420478263,2705.589452648922,2453.1471723177674,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Stroke,Rate,2004,2192.3685680475087,2313.44962437951,2087.331497197147,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Stroke,Rate,2004,2383.1868434797493,2484.158443931429,2294.921014961648,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Ischaemic heart disease,Rate,2009,1802.9227515928326,1841.50237151475,1771.6875129251614,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Ischaemic heart disease,Rate,2009,783.9049377201904,807.6384103120121,764.4305517861969,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Ischaemic heart disease,Rate,2009,1258.697661508362,1286.2793213534446,1237.8074073108448,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Stroke,Rate,2009,854.4175556842473,905.9822345920156,802.8762704533679,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Stroke,Rate,2009,636.1082978908072,687.1571492520037,583.8390195754749,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Stroke,Rate,2009,737.0482332933943,787.4661678033331,685.9560454532158,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Depressive disorders,Rate,2004,515.2427572336013,700.0803817085456,363.4441278534872,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Depressive disorders,Rate,2004,773.8752414835909,1040.8756047011188,546.722577263897,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Depressive disorders,Rate,2004,643.2035420591607,870.4740178799364,454.04907939647074,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Ischaemic heart disease,Rate,2002,2380.255879959859,2420.854915734961,2348.930320962257,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Ischaemic heart disease,Rate,2002,1070.927008033919,1094.8672420338162,1048.7977550076077,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Ischaemic heart disease,Rate,2002,1672.0271898174526,1699.0980217322249,1649.4273507932157,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Stroke,Rate,2002,1076.052193545541,1127.3415819169386,1022.0172857329757,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Stroke,Rate,2002,813.0281573762858,865.0734788392526,756.7727169909705,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Stroke,Rate,2002,932.7728429342408,983.4762828828364,879.3014051701851,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Low back pain,Rate,2002,1110.355086594612,1490.846072427506,790.9684899473172,C
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Low back pain,Rate,2002,1347.6878882875458,1805.2995276805464,956.1148817747568,C
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Low back pain,Rate,2002,1231.5767197840476,1651.3035955705568,875.4467833969699,C
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Musculoskeletal disorders,Rate,2002,288.9092111235489,402.5672348876375,199.49349910603215,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Musculoskeletal disorders,Rate,2002,395.3019460428666,529.0941691244645,282.2809335961662,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Musculoskeletal disorders,Rate,2002,343.15186575544027,465.95211951208387,244.39835818707306,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Congenital defects,Rate,2002,535.8227780014226,600.4513401270567,466.5761799208277,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Congenital defects,Rate,2002,473.1727515799399,533.8509739209326,409.09457404786014,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Congenital defects,Rate,2002,504.9578047555175,561.2455535571775,449.8281956538547,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Depressive disorders,Rate,2011,431.1991398988843,582.1640538770862,304.0310560678204,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Depressive disorders,Rate,2011,747.6932790027577,1005.7960721031263,529.3709023384723,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Depressive disorders,Rate,2011,589.7967930755166,794.4991708967713,416.21876760082387,B
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Road injuries,Rate,2011,754.5197769610816,819.8024785864707,701.6443321289812,A
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Road injuries,Rate,2011,339.77516635238845,387.11874990465645,301.1969156906395,A
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Road injuries,Rate,2011,547.801770007712,602.9811199663229,502.16770427261633,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Hearing loss,Rate,2010,484.9151710613044,680.345667845065,332.0095279221451,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Hearing loss,Rate,2010,444.2898900359043,626.1814874850947,305.2438250813108,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Hearing loss,Rate,2010,464.32066687662774,653.0792797176113,318.26316766198914,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Road injuries,Rate,2010,1778.2203243721315,1887.4715577214924,1665.3234996661379,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Road injuries,Rate,2010,620.6714356268732,665.38104434322,528.6922884951887,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Road injuries,Rate,2010,1199.5705566896142,1266.9621556454226,1114.3565895130673,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Depressive disorders,Rate,1995,503.05386562635226,681.0653767301462,354.83503345203405,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Depressive disorders,Rate,1995,768.0233712630029,1039.0141471263112,541.9215808843111,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Depressive disorders,Rate,1995,632.8272159755181,859.1191851996201,449.51978991286694,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Anxiety disorders,Rate,1995,256.90553650887006,343.0071906113446,183.13526040742053,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Anxiety disorders,Rate,1995,397.8226882697819,529.5193877526829,283.15184897228755,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Anxiety disorders,Rate,1995,326.04403353868383,434.43472111559356,232.71632034700067,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Diabetes,Rate,1995,1055.2457823607147,1234.252485613899,906.2130502160499,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Diabetes,Rate,1995,904.1034199290004,1062.5511933623043,781.4498123653931,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Diabetes,Rate,1995,982.0706090526163,1141.658998656756,851.2491054774118,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Measles,Rate,2007,425.5201574819332,872.4775170303491,160.27196736119234,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Measles,Rate,2007,482.7516644720441,985.1485333519398,183.23220541591922,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Measles,Rate,2007,453.34377509146697,916.8636930660564,171.87009366240503,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Malaria,Rate,2007,1763.1202411372876,2395.449419506182,1287.4040234757692,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Malaria,Rate,2007,1675.570981672862,2230.050686845487,1225.687101461424,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Malaria,Rate,2007,1719.4265656228836,2300.034890393878,1268.4754928825287,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Self-harm,Rate,2000,618.9759003774238,765.4774691937547,550.8689211239541,A
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Self-harm,Rate,2000,510.3212686443109,555.8470475409458,473.3364306847328,A
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Self-harm,Rate,2000,565.9601641418396,629.9483607181991,522.1546617132228,A
DALYs (Disability-Adjusted Life Years),High SDI,Male,Age-standardized,Headache disorders,Rate,2003,525.6012545781455,745.2536647472297,343.9519551277199,B
DALYs (Disability-Adjusted Life Years),High SDI,Female,Age-standardized,Headache disorders,Rate,2003,1006.9814265421447,1426.4256929811534,663.5476909415919,B
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Headache disorders,Rate,2003,766.2342145778757,1084.601716287636,503.01993215334056,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Self-harm,Rate,2006,707.0553201722848,761.2137359206536,534.0990744470851,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Self-harm,Rate,2006,530.1578588861224,559.508525669968,500.8998896366273,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Self-harm,Rate,2006,618.2139740957558,653.725892855228,529.182145913302,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,HIV/AIDS,Rate,2013,1993.7320474645346,2169.732146636204,1852.0239091153942,A
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,HIV/AIDS,Rate,2013,2382.1701908081,2600.360095696259,2183.6851547649394,A
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,HIV/AIDS,Rate,2013,2190.353586477326,2370.2052438268997,2040.7510843719244,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Diarrhoeal diseases,Rate,2013,3357.5115227820697,4883.366321527269,2555.4067517374783,A
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Diarrhoeal diseases,Rate,2013,3328.9825182585773,4622.495469699845,2582.7860646051126,A
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Diarrhoeal diseases,Rate,2013,3345.4045353005854,4369.687072016077,2768.740064560737,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Lower respiratory infections,Rate,2013,3434.481801959341,3697.4367998119124,3146.3596204511996,A
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Lower respiratory infections,Rate,2013,3395.3171613494733,3633.9251791807073,3109.029190564351,A
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Lower respiratory infections,Rate,2013,3412.359232231279,3621.5944640282437,3165.391625480344,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Meningitis,Rate,2013,710.7123659726842,850.2274746762697,627.8028069271078,A
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Meningitis,Rate,2013,661.9586960751615,786.7627892058015,568.1247889633141,A
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Meningitis,Rate,2013,686.4552880463384,795.09325343453,616.938988119619,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Measles,Rate,2013,422.5372403966506,918.9431167790158,150.64723570194784,A
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Measles,Rate,2013,442.9937944619598,947.1040625692517,159.57713493265484,A
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Measles,Rate,2013,432.51948617475864,931.7248539185689,156.96286979731178,A
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Malaria,Rate,2013,1978.3812211300526,2706.8440826576443,1415.8538726390352,A
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Malaria,Rate,2013,1841.3973217422426,2476.8133210593305,1326.0931548957738,A
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Malaria,Rate,2013,1910.450296908938,2605.86881824733,1373.161841990066,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Diabetes,Rate,2006,1075.3067900057033,1277.077037575742,907.0888541521239,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Diabetes,Rate,2006,1092.3255453895115,1277.557295537909,944.9236012503271,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Diabetes,Rate,2006,1084.1703612221102,1277.400238615611,927.0550042725977,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Depressive disorders,Rate,2004,508.011560411037,690.3478567773595,359.1585074992883,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Depressive disorders,Rate,2004,793.7854448232391,1070.0636947095904,561.1873893494679,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Depressive disorders,Rate,2004,650.6821714088298,880.1086343536516,459.07703959318656,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Anxiety disorders,Rate,2004,260.9782917217217,345.8699380904422,184.60183052033463,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Anxiety disorders,Rate,2004,412.7889726936564,545.4998158770694,292.908028803608,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Anxiety disorders,Rate,2004,336.4623299950083,445.8429227092376,238.70091573627525,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Hearing loss,Rate,2000,489.2879751742178,688.574199914659,335.5574467071207,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Hearing loss,Rate,2000,447.75033905058973,630.4558887449798,309.1569711965107,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Hearing loss,Rate,2000,468.5142564791804,658.4165520912056,322.34364807068636,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,Road injuries,Rate,2000,1852.1721905767351,1975.4000547914995,1716.9653702774572,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,Road injuries,Rate,2000,728.4240408024804,780.1336078941084,616.3509994991679,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Road injuries,Rate,2000,1294.5056377612048,1370.1631850236079,1199.427032358833,A
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Male,Age-standardized,COPD,Rate,2012,1900.8222675763886,2088.359622581536,1744.3895899655624,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Female,Age-standardized,COPD,Rate,2012,1498.6417760298423,1659.0398936260763,1307.574036500965,B
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,COPD,Rate,2012,1690.1114153583078,1833.3437709727914,1556.2056463370222,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Depressive disorders,Rate,1999,510.2081520464542,692.7741005268715,360.9858441397312,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Depressive disorders,Rate,1999,768.9467070234264,1043.3923303180432,544.4846780003147,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Depressive disorders,Rate,1999,637.4614006547755,865.6333509274665,451.6026274770769,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Anxiety disorders,Rate,1999,256.16051128642596,339.8065051212668,182.14749681203466,B
DALYs (Disability-Adjusted Life Years),Low SDI,Female,Age-standardized,Anxiety disorders,Rate,1999,398.6097974164596,528.382018500564,282.3057770104965,B
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Anxiety disorders,Rate,1999,326.26025710913035,432.5675635582517,231.81795356649678,B
DALYs (Disability-Adjusted Life Years),Low SDI,Male,Age-standardized,Anxiety disorders,Rate,2004,257.45307364389697,340.77693134223574,183.30326806554172,B
